layer,public_use,next_gate,region_id,country,kind,source_type,confidence_tier,published_annual_twh,include_in_source_verified_floor,include_in_modelled_envelope,annual_value_basis,definition_notes,source,source_url,validation_doc
source_derived_research_candidate,do_not_include_in_source_verified_floor_until_manual_validation,manual source/year/definition validation and validation-doc signoff,japan-kansai,JPN,solar,generation_or_feed_x_rate,T1a-live-tso,0.050000,candidate_after_manual_validation,no,source-note annual hint; manual validation required,generation/feed multiplied by citable or assumed curtailment rate; check source scope,"Kansai Electric T&D juyo CSV (5-min solar, live) × 1% calibrated curtailment (OCCTO FY2024 Kansai anchor: ~0.05 TWh/yr)",https://www.kansai-td.co.jp/,docs/validation/japan-kansai.md
source_derived_research_candidate,do_not_include_in_source_verified_floor_until_manual_validation,manual source/year/definition validation and validation-doc signoff,japan-tepco,JPN,solar,generation_or_feed_x_rate,T1a-live-tso,0.050000,candidate_after_manual_validation,no,source-note annual hint; manual validation required,generation/feed multiplied by citable or assumed curtailment rate; check source scope,TEPCO Power Grid juyo CSV × 1% calibrated curtailment (OCCTO FY2024 TEPCO anchor: ~0.05 TWh/yr),https://www.tepco.co.jp/forecast/,docs/validation/japan-tepco.md
source_derived_research_candidate,do_not_include_in_source_verified_floor_until_manual_validation,manual source/year/definition validation and validation-doc signoff,japan-okinawa,JPN,solar,generation_or_feed_x_rate,T1a-live-tso,0.040000,candidate_after_manual_validation,no,source-note annual hint; manual validation required,generation/feed multiplied by citable or assumed curtailment rate; check source scope,Okinawa Electric juyo CSV × 2% calibrated curtailment (OCCTO FY2024 Okinawa anchor: ~0.04 TWh/yr),https://www.okiden.co.jp/,docs/validation/japan-okinawa.md
source_derived_research_candidate,do_not_include_in_source_verified_floor_until_manual_validation,manual source/year/definition validation and validation-doc signoff,japan-hokuriku,JPN,solar,generation_or_feed_x_rate,T1a-live-tso,0.020000,candidate_after_manual_validation,no,source-note annual hint; manual validation required,generation/feed multiplied by citable or assumed curtailment rate; check source scope,Hokuriku Electric juyo CSV (5-min solar) × 1% calibrated curtailment (OCCTO FY2024 Hokuriku anchor: ~0.02 TWh/yr),https://www.rikuden.co.jp/nw/denki-yoho/,docs/validation/japan-hokuriku.md
source_derived_research_candidate,hold_until_relay_provenance_is_accepted,human review of relay provenance and source reproducibility,colombia,COL,hydro,domestic_direct_with_relay,T1b-live-domestic-anchored,,hold_for_human_review_colombia_relay,no,ambiguous source-note annual hint; manual extraction required,,"XM SinerGox API (servapibi.xm.com.co/daily, POST MetricId=VertEner Entity=Sistema) — direct live path tried first; committed CSV relay fallback if geoblocked. Trailing-365-day annualised total. 5-yr baseline 7.53 TWh/yr (range 0.53–13.12 TWh/yr ENSO-driven). Bimodal hydro-seasonal shape (Apr–Jun + Oct–Nov peaks). T1b, ±50% envelope.",https://servapibi.xm.com.co/daily,docs/validation/colombia.md
source_verified_annual_floor,publish_as_conservative_measured_annual_floor,maintain reproducible source script and validation doc,brazil-rn-wind,BRA,wind,direct_constrained_off,T1a-live-tso,10.874453,yes_source_verified_annual_floor,no,source-verified annual floor 2025,"sum(max(val_geracaoreferencia - val_geracao, 0) * 0.5h) over half-hours where val_geracaolimitada is non-null (ONS GNRa definition; val_geracaonaorealizadaapurada read directly where the file carries it)",ONS Brazil wind constrained-off *_tm open data,https://ons-aws-prod-opendata.s3.amazonaws.com/dataset/,docs/validation/brazil-ons-annual-floor-2025.md
source_verified_annual_floor,publish_as_conservative_measured_annual_floor,maintain reproducible source script and validation doc,brazil-bahia-wind,BRA,wind,direct_constrained_off,T1a-live-tso,8.994849,yes_source_verified_annual_floor,no,source-verified annual floor 2025,"sum(max(val_geracaoreferencia - val_geracao, 0) * 0.5h) over half-hours where val_geracaolimitada is non-null (ONS GNRa definition; val_geracaonaorealizadaapurada read directly where the file carries it)",ONS Brazil wind constrained-off *_tm open data,https://ons-aws-prod-opendata.s3.amazonaws.com/dataset/,docs/validation/brazil-ons-annual-floor-2025.md
source_verified_annual_floor,publish_as_conservative_measured_annual_floor,maintain reproducible source script and validation doc,brazil-mg-solar,BRA,solar,direct_constrained_off,T1a-live-tso,5.001589,yes_source_verified_annual_floor,no,source-verified annual floor 2025,"sum(max(val_geracaoreferencia - val_geracao, 0) * 0.5h) over half-hours where val_geracaolimitada is non-null (ONS GNRa definition; val_geracaonaorealizadaapurada read directly where the file carries it)",ONS Brazil solar constrained-off *_tm open data,https://ons-aws-prod-opendata.s3.amazonaws.com/dataset/,docs/validation/brazil-ons-annual-floor-2025.md
source_verified_annual_floor,publish_as_conservative_measured_annual_floor,maintain reproducible source script and validation doc,chile-sen-solar,CHL,solar,direct_operator_workbook,source-verified-floor,4.405403579109605,yes_source_verified_annual_floor,no,source-verified annual floor 2025,sum(plant-level hourly MWh reductions from the relevant CEN wind/solar reduction sheet),Coordinador Electrico Nacional Chile monthly renewable generation reduction workbooks,https://www.coordinador.cl/operacion/documentos/reducciones-de-generacion-renovable/,docs/validation/chile-cen-annual-floor-2025.md
source_verified_annual_floor,publish_as_conservative_measured_annual_floor,maintain reproducible source script and validation doc,brazil-ce-wind,BRA,wind,direct_constrained_off,T1a-live-tso,2.461756,yes_source_verified_annual_floor,no,source-verified annual floor 2025,"sum(max(val_geracaoreferencia - val_geracao, 0) * 0.5h) over half-hours where val_geracaolimitada is non-null (ONS GNRa definition; val_geracaonaorealizadaapurada read directly where the file carries it)",ONS Brazil wind constrained-off *_tm open data,https://ons-aws-prod-opendata.s3.amazonaws.com/dataset/,docs/validation/brazil-ons-annual-floor-2025.md
source_verified_annual_floor,publish_as_conservative_measured_annual_floor,maintain reproducible source script and validation doc,brazil-piaui-wind,BRA,wind,direct_constrained_off,T1a-live-tso,2.388169,yes_source_verified_annual_floor,no,source-verified annual floor 2025,"sum(max(val_geracaoreferencia - val_geracao, 0) * 0.5h) over half-hours where val_geracaolimitada is non-null (ONS GNRa definition; val_geracaonaorealizadaapurada read directly where the file carries it)",ONS Brazil wind constrained-off *_tm open data,https://ons-aws-prod-opendata.s3.amazonaws.com/dataset/,docs/validation/brazil-ons-annual-floor-2025.md
source_verified_annual_floor,publish_as_conservative_measured_annual_floor,maintain reproducible source script and validation doc,brazil-bahia-solar,BRA,solar,direct_constrained_off,T1a-live-tso,1.889779,yes_source_verified_annual_floor,no,source-verified annual floor 2025,"sum(max(val_geracaoreferencia - val_geracao, 0) * 0.5h) over half-hours where val_geracaolimitada is non-null (ONS GNRa definition; val_geracaonaorealizadaapurada read directly where the file carries it)",ONS Brazil solar constrained-off *_tm open data,https://ons-aws-prod-opendata.s3.amazonaws.com/dataset/,docs/validation/brazil-ons-annual-floor-2025.md
source_verified_annual_floor,publish_as_conservative_measured_annual_floor,maintain reproducible source script and validation doc,chile-wind,CHL,wind,direct_operator_workbook,T1a-live-tso,1.6198148394071927,yes_source_verified_annual_floor,no,source-verified annual floor 2025,sum(plant-level hourly MWh reductions from the relevant CEN wind/solar reduction sheet),Coordinador Electrico Nacional Chile monthly renewable generation reduction workbooks,https://www.coordinador.cl/operacion/documentos/reducciones-de-generacion-renovable/,docs/validation/chile-cen-annual-floor-2025.md
source_verified_annual_floor,publish_as_conservative_measured_annual_floor,maintain reproducible source script and validation doc,brazil-piaui-solar,BRA,solar,direct_constrained_off,T1a-live-tso,1.283347,yes_source_verified_annual_floor,no,source-verified annual floor 2025,"sum(max(val_geracaoreferencia - val_geracao, 0) * 0.5h) over half-hours where val_geracaolimitada is non-null (ONS GNRa definition; val_geracaonaorealizadaapurada read directly where the file carries it)",ONS Brazil solar constrained-off *_tm open data,https://ons-aws-prod-opendata.s3.amazonaws.com/dataset/,docs/validation/brazil-ons-annual-floor-2025.md
source_verified_annual_floor,publish_as_conservative_measured_annual_floor,maintain reproducible source script and validation doc,brazil-rn-solar,BRA,solar,direct_constrained_off,T1a-live-tso,0.876713,yes_source_verified_annual_floor,no,source-verified annual floor 2025,"sum(max(val_geracaoreferencia - val_geracao, 0) * 0.5h) over half-hours where val_geracaolimitada is non-null (ONS GNRa definition; val_geracaonaorealizadaapurada read directly where the file carries it)",ONS Brazil solar constrained-off *_tm open data,https://ons-aws-prod-opendata.s3.amazonaws.com/dataset/,docs/validation/brazil-ons-annual-floor-2025.md
source_verified_annual_floor,publish_as_conservative_measured_annual_floor,maintain reproducible source script and validation doc,brazil-ce-solar,BRA,solar,direct_constrained_off,T1a-live-tso,0.726585,yes_source_verified_annual_floor,no,source-verified annual floor 2025,"sum(max(val_geracaoreferencia - val_geracao, 0) * 0.5h) over half-hours where val_geracaolimitada is non-null (ONS GNRa definition; val_geracaonaorealizadaapurada read directly where the file carries it)",ONS Brazil solar constrained-off *_tm open data,https://ons-aws-prod-opendata.s3.amazonaws.com/dataset/,docs/validation/brazil-ons-annual-floor-2025.md
source_verified_annual_floor,publish_as_conservative_measured_annual_floor,maintain reproducible source script and validation doc,brazil-pernambuco-solar,BRA,solar,direct_constrained_off,T1a-live-tso,0.699196,yes_source_verified_annual_floor,no,source-verified annual floor 2025,"sum(max(val_geracaoreferencia - val_geracao, 0) * 0.5h) over half-hours where val_geracaolimitada is non-null (ONS GNRa definition; val_geracaonaorealizadaapurada read directly where the file carries it)",ONS Brazil solar constrained-off *_tm open data,https://ons-aws-prod-opendata.s3.amazonaws.com/dataset/,docs/validation/brazil-ons-annual-floor-2025.md
source_verified_annual_floor,publish_as_conservative_measured_annual_floor,maintain reproducible source script and validation doc,brazil-paraiba-wind,BRA,wind,direct_constrained_off,T1a-live-tso,0.518677,yes_source_verified_annual_floor,no,source-verified annual floor 2025,"sum(max(val_geracaoreferencia - val_geracao, 0) * 0.5h) over half-hours where val_geracaolimitada is non-null (ONS GNRa definition; val_geracaonaorealizadaapurada read directly where the file carries it)",ONS Brazil wind constrained-off *_tm open data,https://ons-aws-prod-opendata.s3.amazonaws.com/dataset/,docs/validation/brazil-ons-annual-floor-2025.md
source_verified_annual_floor,publish_as_conservative_measured_annual_floor,maintain reproducible source script and validation doc,brazil-pernambuco-wind,BRA,wind,direct_constrained_off,T1a-live-tso,0.477068,yes_source_verified_annual_floor,no,source-verified annual floor 2025,"sum(max(val_geracaoreferencia - val_geracao, 0) * 0.5h) over half-hours where val_geracaolimitada is non-null (ONS GNRa definition; val_geracaonaorealizadaapurada read directly where the file carries it)",ONS Brazil wind constrained-off *_tm open data,https://ons-aws-prod-opendata.s3.amazonaws.com/dataset/,docs/validation/brazil-ons-annual-floor-2025.md
source_verified_annual_floor,publish_as_conservative_measured_annual_floor,maintain reproducible source script and validation doc,brazil-sp-solar,BRA,solar,direct_constrained_off,T1a-live-tso,0.316455,yes_source_verified_annual_floor,no,source-verified annual floor 2025,"sum(max(val_geracaoreferencia - val_geracao, 0) * 0.5h) over half-hours where val_geracaolimitada is non-null (ONS GNRa definition; val_geracaonaorealizadaapurada read directly where the file carries it)",ONS Brazil solar constrained-off *_tm open data,https://ons-aws-prod-opendata.s3.amazonaws.com/dataset/,docs/validation/brazil-ons-annual-floor-2025.md
